movieId,title,genres,vote_count,year_released,average_rating,score
1266,Unforgiven,Drama|Western,45.0,1992,4.111111111111111,3.792719520939907
1267,"Manchurian Candidate, The",Crime|Thriller|War,30.0,1962,4.25,3.782031675573216
1269,Arsenic and Old Lace,Comedy|Mystery|Thriller,29.0,1944,3.8793103448275863,3.5817108126370236
1270,Back to the Future,Adventure|Comedy|Sci-Fi,171.0,1985,4.038011695906433,3.932201037917542
1271,Fried Green Tomatoes,Comedy|Crime|Drama,30.0,1991,3.5,3.387294833467953
1272,Patton,Drama|War,33.0,1970,4.121212121212121,3.734596758461222
1274,Akira,Action|Adventure|Animation|Sci-Fi,39.0,1988,3.7435897435897436,3.546603113752626
1275,Highlander,Action|Adventure|Fantasy,48.0,1986,3.7291666666666665,3.561010740102311
1276,Cool Hand Luke,Drama,57.0,1967,4.271929824561403,3.9473310179484917
1278,Young Frankenstein,Comedy|Fantasy,69.0,1974,3.9927536231884058,3.7872479740382636
1282,Fantasia,Animation|Children|Fantasy|Musical,53.0,1940,3.7830188679245285,3.6071975688459164
1285,Heathers,Comedy,41.0,1989,3.731707317073171,3.5452324339363726
1287,Ben-Hur,Action|Adventure|Drama,34.0,1959,3.9411764705882355,3.640586975535628
1288,This Is Spinal Tap,Comedy,66.0,1984,4.015151515151516,3.796514037716918
1291,Indiana Jones and the Last Crusade,Action|Adventure,140.0,1989,4.046428571428572,3.919615601842355
1293,Gandhi,Drama,27.0,1982,3.8333333333333335,3.5477001019939505
1299,"Killing Fields, The",Drama|War,28.0,1984,4.017857142857143,3.646832827412242
1302,Field of Dreams,Children|Drama|Fantasy,56.0,1989,3.517857142857143,3.4346482591285943
1304,Butch Cassidy and the Sundance Kid,Action|Western,62.0,1969,3.943548387096774,3.7368068034570037
1307,When Harry Met Sally...,Comedy|Romance,85.0,1989,3.8588235294117648,3.7149625491756546
1320,Alien³ (a.k.a. Alien 3),Action|Horror|Sci-Fi|Thriller,47.0,1992,3.148936170212766,3.1902135879415314
1333,"Birds, The",Horror|Thriller,44.0,1963,3.602272727272727,3.4728986691221593
1339,Dracula (Bram Stoker's Dracula),Fantasy|Horror|Romance|Thriller,29.0,1992,3.4655172413793105,3.3674250983513097
1345,Carrie,Drama|Fantasy|Horror|Thriller,36.0,1976,3.3472222222222223,3.31072707155037
1347,"Nightmare on Elm Street, A",Horror|Thriller,27.0,1984,3.0,3.131033435327284
1356,Star Trek: First Contact,Action|Adventure|Sci-Fi|Thriller,91.0,1996,3.879120879120879,3.7379305551497737
1358,Sling Blade,Drama,47.0,1996,3.8404255319148937,3.6294027771307205
1367,101 Dalmatians,Adventure|Children|Comedy,47.0,1996,3.074468085106383,3.1429162906442336
1370,Die Hard 2,Action|Adventure|Thriller,68.0,1990,3.4044117647058822,3.3639558474491924
1371,Star Trek: The Motion Picture,Adventure|Sci-Fi,45.0,1979,3.0444444444444443,3.12605285427324
1372,Star Trek VI: The Undiscovered Country,Action|Mystery|Sci-Fi,42.0,1991,3.3452380952380953,3.312692833444541
1373,Star Trek V: The Final Frontier,Action|Sci-Fi,30.0,1989,2.6666666666666665,2.948698342239883
1374,Star Trek II: The Wrath of Khan,Action|Adventure|Sci-Fi|Thriller,62.0,1982,3.7661290322580645,3.613211297839026
1375,Star Trek III: The Search for Spock,Action|Adventure|Sci-Fi,42.0,1984,3.261904761904762,3.261968195763382
1376,Star Trek IV: The Voyage Home,Adventure|Comedy|Sci-Fi,43.0,1986,3.4767441860465116,3.393940078681047
1377,Batman Returns,Action|Crime,60.0,1992,3.025,3.0985724770996934
1380,Grease,Comedy|Musical|Romance,68.0,1978,3.139705882352941,3.1744821632386664
1387,Jaws,Action|Horror,91.0,1975,4.0054945054945055,3.835388182268418
1391,Mars Attacks!,Action|Comedy|Sci-Fi,86.0,1996,3.0930232558139537,3.1334142080325074
1393,Jerry Maguire,Drama|Romance,85.0,1996,3.5941176470588236,3.514069692032798
1394,Raising Arizona,Comedy,58.0,1987,3.9913793103448274,3.7597153589138035
1396,Sneakers,Action|Comedy|Crime|Drama|Sci-Fi,46.0,1992,3.4782608695652173,3.398298705584566
1405,Beavis and Butt-Head Do America,Adventure|Animation|Comedy|Crime,31.0,1996,2.935483870967742,3.087513888063333
1407,Scream,Comedy|Horror|Mystery|Thriller,70.0,1996,3.2,3.2172763454399314
1408,"Last of the Mohicans, The",Action|Romance|War|Western,39.0,1992,3.8333333333333335,3.599633416782929
1466,Donnie Brasco,Crime|Drama,52.0,1997,3.7403846153846154,3.5769089304768773
1479,"Saint, The",Action|Romance|Sci-Fi|Thriller,30.0,1997,3.216666666666667,3.238172026450409
1485,Liar Liar,Comedy,74.0,1997,3.0337837837837838,3.0948099555215176
1499,Anaconda,Action|Adventure|Thriller,27.0,1997,1.9259259259259258,2.5939963982902468
1500,Grosse Pointe Blank,Comedy|Crime|Romance,59.0,1997,3.610169491525424,3.5008814593915503
1513,Romy and Michele's High School Reunion,Comedy,29.0,1997,2.9655172413793105,3.108496526922738
1517,Austin Powers: International Man of Mystery,Action|Adventure|Comedy,100.0,1997,3.535,3.476974846517113
1527,"Fifth Element, The",Action|Adventure|Comedy|Sci-Fi,116.0,1997,3.7456896551724137,3.6543762622914215
1544,"Lost World: Jurassic Park, The",Action|Adventure|Sci-Fi|Thriller,67.0,1997,2.753731343283582,2.899742611783759
1552,Con Air,Action|Adventure|Thriller,59.0,1997,3.0338983050847457,3.105532622182248
1562,Batman & Robin,Action|Adventure|Fantasy|Thriller,42.0,1997,2.2142857142857144,2.624287036343092
1566,Hercules,Adventure|Animation|Children|Comedy|Musical,31.0,1997,3.4516129032258065,3.3633759570288504
1569,My Best Friend's Wedding,Comedy|Romance,40.0,1997,3.5,3.404116500114527
1573,Face/Off,Action|Crime|Drama|Thriller,77.0,1997,3.3701298701298703,3.3420750529583976
1580,Men in Black (a.k.a. MIB),Action|Comedy|Sci-Fi,165.0,1997,3.487878787878788,3.456123987019132
1584,Contact,Drama|Sci-Fi,82.0,1997,3.652439024390244,3.555741334932783
1587,Conan the Barbarian,Action|Adventure|Fantasy,31.0,1982,3.2580645161290325,3.2599276811667814
1597,Conspiracy Theory,Drama|Mystery|Romance|Thriller,43.0,1997,2.941860465116279,3.065368650109619
1608,Air Force One,Action|Thriller,58.0,1997,3.3448275862068964,3.318538888325568
1610,"Hunt for Red October, The",Action|Adventure|Thriller,90.0,1990,3.8722222222222222,3.7314171410912254
1617,L.A. Confidential,Crime|Film-Noir|Mystery|Thriller,97.0,1997,4.061855670103093,3.8877081089328493
1625,"Game, The",Drama|Mystery|Thriller,77.0,1997,3.7012987012987013,3.587267360650705
1639,Chasing Amy,Comedy|Drama|Romance,52.0,1997,3.576923076923077,3.469313993768017
1641,"Full Monty, The",Comedy|Drama,56.0,1997,3.7589285714285716,3.597298861538233
1644,I Know What You Did Last Summer,Horror|Mystery|Thriller,32.0,1997,2.109375,2.63687805945209
1645,The Devil's Advocate,Drama|Mystery|Thriller,51.0,1997,3.411764705882353,3.3599462244573504
1653,Gattaca,Drama|Sci-Fi|Thriller,86.0,1997,3.953488372093023,3.788281464669675
1663,Stripes,Comedy|War,34.0,1981,3.7941176470588234,3.558619762420874
1673,Boogie Nights,Drama,39.0,1997,4.076923076923077,3.7435728107223234
1674,Witness,Drama|Romance|Thriller,40.0,1985,3.65,3.493668738920497
1676,Starship Troopers,Action|Sci-Fi,80.0,1997,3.33125,3.313792574838068
1682,"Truman Show, The",Comedy|Drama|Sci-Fi,125.0,1998,3.812,3.7143145099189034
1690,Alien: Resurrection,Action|Horror|Sci-Fi,45.0,1997,2.922222222222222,3.049663965384352
1704,Good Will Hunting,Drama|Romance,141.0,1997,4.078014184397163,3.9468797946885315
1717,Scream 2,Comedy|Horror|Mystery|Thriller,31.0,1997,2.9193548387096775,3.078893198408161
1721,Titanic,Drama|Romance,140.0,1997,3.414285714285714,3.3896754820818757
1722,Tomorrow Never Dies,Action|Adventure|Thriller,45.0,1997,3.066666666666667,3.1399417431621295
1729,Jackie Brown,Crime|Drama|Thriller,48.0,1997,3.6979166666666665,3.541010740102311
1732,"Big Lebowski, The",Comedy|Crime,106.0,1998,3.9245283018867925,3.790043650433634
1747,Wag the Dog,Comedy,31.0,1997,3.338709677419355,3.303031129442643
1748,Dark City,Adventure|Film-Noir|Sci-Fi|Thriller,48.0,1998,3.8229166666666665,3.621010740102311
1777,"Wedding Singer, The",Comedy|Romance,56.0,1998,3.419642857142857,3.3683831988876305
1784,As Good as It Gets,Comedy|Drama|Romance,96.0,1997,3.6979166666666665,3.6022423212005963
1805,Wild Things,Crime|Drama|Mystery|Thriller,31.0,1998,3.0161290322580645,3.130617336339195
1831,Lost in Space,Action|Adventure|Sci-Fi,29.0,1998,2.4482758620689653,2.840639384065595
1876,Deep Impact,Drama|Sci-Fi|Thriller,43.0,1998,3.0697674418604652,3.1439400786810476
1882,Godzilla,Action|Sci-Fi|Thriller,33.0,1998,1.9545454545454546,2.5429300917945556
1884,Fear and Loathing in Las Vegas,Adventure|Comedy|Drama,46.0,1998,3.967391304347826,3.706517883666758
1907,Mulan,Adventure|Animation|Children|Comedy|Drama|Musical|Romance,45.0,1998,3.566666666666667,3.4524417431621295
1909,"X-Files: Fight the Future, The",Action|Crime|Mystery|Sci-Fi|Thriller,42.0,1998,3.4404761904761907,3.370663847937295
1911,Dr. Dolittle,Comedy,32.0,1998,2.609375,2.908064500130056
1912,Out of Sight,Comedy|Crime|Drama|Romance|Thriller,32.0,1998,3.859375,3.5860306018249717
1917,Armageddon,Action|Romance|Sci-Fi|Thriller,92.0,1998,3.0543478260869565,3.101477357207339
1918,Lethal Weapon 4,Action|Comedy|Crime|Thriller,33.0,1998,2.8484848484848486,3.0345967584612223
1921,Pi,Drama|Sci-Fi|Thriller,47.0,1998,3.851063829787234,3.636159533887477
1923,There's Something About Mary,Comedy|Romance,105.0,1998,3.676190476190476,3.591483375058131
1947,West Side Story,Drama|Musical|Romance,34.0,1961,3.6029411764705883,3.4520623853716934
1953,"French Connection, The",Action|Crime|Thriller,39.0,1971,3.871794871794872,3.6223606895102023
1954,Rocky,Drama,64.0,1976,3.828125,3.660173686897509
1961,Rain Man,Drama,96.0,1988,3.8072916666666665,3.687608174859133
1967,Labyrinth,Adventure|Fantasy|Musical,42.0,1986,3.8214285714285716,3.602547905908309
1968,"Breakfast Club, The",Comedy|Drama,113.0,1985,3.7787610619469025,3.679112896483381
1982,Halloween,Horror,27.0,1978,3.7222222222222223,3.4921445464383947
1994,Poltergeist,Horror|Thriller,47.0,1982,3.425531914893617,3.365889263617207
1997,"Exorcist, The",Horror|Mystery,53.0,1973,3.80188679245283,3.6196975688459165
2000,Lethal Weapon,Action|Comedy|Crime|Drama,75.0,1987,3.6733333333333333,3.564468681447778
2001,Lethal Weapon 2,Action|Comedy|Crime|Drama,47.0,1989,3.1808510638297873,3.2104838582118016
2002,Lethal Weapon 3,Action|Comedy|Crime|Drama,46.0,1992,2.9347826086956523,3.055832952159909
2003,Gremlins,Comedy|Horror,41.0,1984,3.3780487804878048,3.331997139818725
2005,"Goonies, The",Action|Adventure|Children|Comedy|Fantasy,57.0,1985,3.5701754385964914,3.4711405417580163
2006,"Mask of Zorro, The",Action|Comedy|Romance,60.0,1998,3.1,3.150296615030728
2011,Back to the Future Part II,Adventure|Comedy|Sci-Fi,87.0,1989,3.5057471264367814,3.4480333816462574
2012,Back to the Future Part III,Adventure|Comedy|Sci-Fi|Western,88.0,1990,3.3693181818181817,3.3441374391971594
2018,Bambi,Animation|Children|Drama,38.0,1942,3.3684210526315788,3.324243161656513
2019,Seven Samurai (Shichinin no samurai),Action|Adventure|Drama,48.0,1954,4.1875,3.8543440734356444
2021,Dune,Adventure|Sci-Fi,37.0,1984,3.4324324324324325,3.3605594610573957
2023,"Godfather: Part III, The",Crime|Drama|Mystery|Thriller,45.0,1990,3.3555555555555556,3.320497298717685
2028,Saving Private Ryan,Action|Drama|War,188.0,1998,4.1462765957446805,4.035236304686853
2054,"Honey, I Shrunk the Kids",Adventure|Children|Comedy|Fantasy|Sci-Fi,68.0,1989,2.7573529411764706,2.9007979527123506
2058,"Negotiator, The",Action|Crime|Drama|Mystery|Thriller,30.0,1998,3.35,3.3083474650469
2064,Roger & Me,Documentary,31.0,1989,3.838709677419355,3.5702725087529883
2076,Blue Velvet,Drama|Mystery|Thriller,46.0,1986,3.9456521739130435,3.6928192535297715
2078,"Jungle Book, The",Animation|Children|Comedy|Musical,53.0,1967,3.830188679245283,3.6384475688459164
2080,Lady and the Tramp,Animation|Children|Comedy|Romance,55.0,1955,3.4,3.3545829939960163
2081,"Little Mermaid, The",Animation|Children|Comedy|Musical|Romance,67.0,1989,3.425373134328358,3.378466016039078
2085,101 Dalmatians (One Hundred and One Dalmatians),Adventure|Animation|Children,44.0,1961,3.4318181818181817,3.367264866305258
2087,Peter Pan,Animation|Children|Fantasy|Musical,41.0,1953,3.573170731707317,3.449644198642255
2094,"Rocketeer, The",Action|Adventure|Sci-Fi,39.0,1991,3.2564102564102564,3.258724325873838
2100,Splash,Comedy|Fantasy|Romance,51.0,1984,3.1176470588235294,3.167638532149658
2105,Tron,Action|Adventure|Sci-Fi,50.0,1982,3.34,3.3126727988009517
2109,"Jerk, The",Comedy,27.0,1979,3.3703703703703702,3.316218620512469
2115,Indiana Jones and the Temple of Doom,Action|Adventure|Fantasy,108.0,1984,3.638888888888889,3.563524485242025
2124,"Addams Family, The",Children|Comedy|Fantasy,38.0,1991,3.289473684210526,3.2780893155026667
2140,"Dark Crystal, The",Adventure|Fantasy,34.0,1982,3.5441176470588234,3.4192755001257917
2144,Sixteen Candles,Comedy|Romance,49.0,1984,3.6020408163265305,3.481260598785175
2145,Pretty in Pink,Comedy|Drama|Romance,33.0,1986,3.242424242424242,3.251263425127889
2150,"Gods Must Be Crazy, The",Adventure|Comedy,28.0,1980,3.892857142857143,3.583196463775878
2160,Rosemary's Baby,Drama|Horror|Thriller,32.0,1968,4.171875,3.7555221272487005
2161,"NeverEnding Story, The",Adventure|Children|Fantasy,43.0,1984,3.5813953488372094,3.458225792966762
2167,Blade,Action|Horror|Thriller,58.0,1998,3.3620689655172415,3.3303035942079218
2174,Beetlejuice,Comedy|Fantasy,91.0,1988,3.4725274725274726,3.4243712331158758
2193,Willow,Action|Adventure|Fantasy,40.0,1988,3.3375,3.3071015747413925
2194,"Untouchables, The",Action|Crime|Drama,65.0,1987,3.9384615384615387,3.739954407692102
2231,Rounders,Drama,36.0,1998,3.861111111111111,3.6043778652011635
2232,Cube,Horror|Mystery|Sci-Fi|Thriller,27.0,1997,3.425925925925926,3.3439963982902468
2243,Broadcast News,Comedy|Drama|Romance,28.0,1987,3.4285714285714284,3.346832827412242
2248,Say Anything...,Comedy|Drama|Romance,39.0,1989,3.923076923076923,3.6526637198132326
2268,"Few Good Men, A",Crime|Drama|Thriller,57.0,1992,3.789473684210526,3.61995006556754
2273,Rush Hour,Action|Comedy|Crime|Thriller,42.0,1998,3.261904761904762,3.261968195763382
2278,Ronin,Action|Crime|Thriller,43.0,1998,3.5232558139534884,3.4225115072524765
2288,"Thing, The",Action|Horror|Sci-Fi|Thriller,45.0,1982,3.933333333333333,3.6816084098287956
2289,"Player, The",Comedy|Crime|Drama,38.0,1992,3.9473684210526314,3.6627047001180513
2291,Edward Scissorhands,Drama|Fantasy|Romance,80.0,1990,3.7,3.5894935094175073
2294,Antz,Adventure|Animation|Children|Comedy|Fantasy,45.0,1998,3.2444444444444445,3.25105285427324
2300,"Producers, The",Comedy,33.0,1968,3.9696969696969697,3.651263425127889
2302,My Cousin Vinny,Comedy,59.0,1992,3.26271186440678,3.2625093663682945
2321,Pleasantville,Comedy|Drama|Fantasy,61.0,1998,3.4836065573770494,3.415634153496288
2324,Life Is Beautiful (La Vita è bella),Comedy|Drama|Romance|War,88.0,1997,4.1477272727272725,3.939789613110203
2329,American History X,Crime|Drama,129.0,1998,4.217054263565892,4.051767984023547
2335,"Waterboy, The",Comedy,28.0,1998,3.1785714285714284,3.219560100139515
2353,Enemy of the State,Action|Thriller,67.0,1998,3.4925373134328357,3.4263383564646097
2355,"Bug's Life, A",Adventure|Animation|Children|Comedy,92.0,1998,3.516304347826087,3.458620214350196
2384,Babe: Pig in the City,Adventure|Children|Drama,29.0,1998,2.7758620689655173,3.0102822412084524
2393,Star Trek: Insurrection,Action|Drama|Romance|Sci-Fi,33.0,1998,3.1515151515151514,3.201263425127889
2395,Rushmore,Comedy|Drama,56.0,1998,3.544642857142857,3.452720548285221
2396,Shakespeare in Love,Comedy|Drama|Romance,92.0,1998,3.777173913043478,3.6603008866191034
2403,First Blood (Rambo: First Blood),Action|Adventure|Drama|Thriller,30.0,1982,3.55,3.413610622941637
2406,Romancing the Stone,Action|Adventure|Comedy|Romance,54.0,1984,3.4537037037037037,3.3898247593539916
2407,Cocoon,Comedy|Sci-Fi,43.0,1985,3.2674418604651163,3.265368650109619
2411,Rocky IV,Action|Drama,29.0,1985,2.706896551724138,2.974567955494167
2420,"Karate Kid, The",Drama,38.0,1984,3.5657894736842106,3.439627777041128
2421,"Karate Kid, Part II, The",Action|Adventure|Drama,29.0,1986,2.7758620689655173,3.0102822412084524
2423,Christmas Vacation (National Lampoon's Christmas Vacation),Comedy,30.0,1989,3.566666666666667,3.422382552766199
2424,You've Got Mail,Comedy|Romance,50.0,1998,3.12,3.1698156559438093
2427,"Thin Red Line, The",Action|Drama|War,35.0,1998,3.3,3.283480733994731
2431,Patch Adams,Comedy|Drama,27.0,1998,3.3703703703703702,3.316218620512469
2455,"Fly, The",Drama|Horror|Sci-Fi|Thriller,43.0,1986,3.383720930232558,3.3367972215381903
2470,Crocodile Dundee,Adventure|Comedy,57.0,1986,3.175438596491228,3.203283398900873
2485,She's All That,Comedy|Romance,29.0,1999,2.8448275862068964,3.045996526922738
2490,Payback,Action|Thriller,45.0,1999,3.422222222222222,3.362163965384352
2501,October Sky,Drama,30.0,1999,3.75,3.518873780836374
2502,Office Space,Comedy|Crime,94.0,1999,4.090425531914893,3.905585169484903
2529,Planet of the Apes,Action|Drama|Sci-Fi,56.0,1968,3.8035714285714284,3.6274193434659434
2539,Analyze This,Comedy,47.0,1999,3.095744680851064,3.1564298041577477
2541,Cruel Intentions,Drama,40.0,1999,3.225,3.239937395636915
2542,"Lock, Stock & Two Smoking Barrels",Comedy|Crime|Thriller,67.0,1998,4.052238805970149,3.8252745266773758
2571,"Matrix, The",Action|Sci-Fi|Thriller,278.0,1999,4.192446043165468,4.1100846082218805
2572,10 Things I Hate About You,Comedy|Romance,54.0,1999,3.5277777777777777,3.439207475403374
2580,Go,Comedy|Crime,39.0,1999,3.9615384615384617,3.675390992540505
2581,Never Been Kissed,Comedy|Romance,36.0,1999,2.9583333333333335,3.0885048493281477
2599,Election,Comedy,56.0,1999,3.6607142857142856,3.5310338012972684
2605,Entrapment,Crime|Thriller,43.0,1999,2.988372093023256,3.0939400786810474
2617,"Mummy, The",Action|Adventure|Comedy|Fantasy|Horror|Thriller,87.0,1999,3.1206896551724137,3.1541737325234505
2628,Star Wars: Episode I - The Phantom Menace,Action|Adventure|Sci-Fi,140.0,1999,3.107142857142857,3.132190452141756
2640,Superman,Action|Adventure|Sci-Fi,61.0,1978,3.6065573770491803,3.5008614262235604
2641,Superman II,Action|Sci-Fi,49.0,1980,3.020408163265306,3.106260598785175
2657,"Rocky Horror Picture Show, The",Comedy|Horror|Musical|Sci-Fi,63.0,1975,3.3412698412698414,3.3175089500852595
2671,Notting Hill,Comedy|Romance,56.0,1999,3.455357142857143,3.3924795844297986
2683,Austin Powers: The Spy Who Shagged Me,Action|Adventure|Comedy,121.0,1999,3.1983471074380163,3.20997165883563
2692,Run Lola Run (Lola rennt),Action|Crime,75.0,1998,4.0,3.8046647598791505
2694,Big Daddy,Comedy,48.0,1999,3.1979166666666665,3.2210107401023107
2699,Arachnophobia,Comedy|Horror,53.0,1990,2.811320754716981,2.9634475688459165
2700,"South Park: Bigger, Longer and Uncut",Animation|Comedy|Musical,76.0,1999,3.861842105263158,3.704619470948285
2701,Wild Wild West,Action|Comedy|Sci-Fi|Western,53.0,1999,2.207547169811321,2.5634475688459166
2706,American Pie,Comedy|Romance,103.0,1999,3.378640776699029,3.3544292731359486
2710,"Blair Witch Project, The",Drama|Horror|Thriller,64.0,1999,2.796875,2.9348989616227836
2712,Eyes Wide Shut,Drama|Mystery|Thriller,53.0,1999,3.4622641509433962,3.394697568845916
2716,Ghostbusters (a.k.a. Ghost Busters),Action|Comedy|Sci-Fi,120.0,1984,3.775,3.6807877925692063
2717,Ghostbusters II,Comedy|Fantasy|Sci-Fi,47.0,1989,3.0,3.0956189933469367
2722,Deep Blue Sea,Action|Horror|Sci-Fi|Thriller,29.0,1999,2.7758620689655173,3.0102822412084524
2723,Mystery Men,Action|Comedy|Fantasy,39.0,1999,3.08974358974359,3.16023947738899
2724,Runaway Bride,Comedy|Romance,42.0,1999,2.8333333333333335,3.0010986305459904
2746,Little Shop of Horrors,Comedy|Horror|Musical,39.0,1986,3.3333333333333335,3.304178871328384
2761,"Iron Giant, The",Adventure|Animation|Children|Drama|Sci-Fi,39.0,1999,4.051282051282051,3.728421295570808
2762,"Sixth Sense, The",Drama|Horror|Mystery,179.0,1999,3.893854748603352,3.811047599551812
2763,"Thomas Crown Affair, The",Action|Mystery,48.0,1999,3.6458333333333335,3.5076774067689778
2770,Bowfinger,Comedy,38.0,1999,2.960526315789474,3.0857816231949746
2788,Monty Python's And Now for Something Completely Different,Comedy,28.0,1971,4.053571428571429,3.66501464559406
2791,Airplane!,Comedy,87.0,1980,3.8563218390804597,3.7155772412953803
2797,Big,Comedy|Drama|Fantasy|Romance,91.0,1988,3.71978021978022,3.6150491992175704
2804,"Christmas Story, A",Children|Comedy,55.0,1983,3.9727272727272727,3.7387293354594306
2858,American Beauty,Drama|Romance,204.0,1999,4.056372549019608,3.963531625574343
2871,Deliverance,Adventure|Drama|Thriller,30.0,1972,3.9,3.5978211492574266
2890,Three Kings,Action|Adventure|Comedy|Drama|War,45.0,1999,3.7111111111111112,3.542719520939907
2908,Boys Don't Cry,Drama,39.0,1999,3.551282051282051,3.432966750116263
2915,Risky Business,Comedy,42.0,1983,3.4404761904761907,3.370663847937295
2916,Total Recall,Action|Adventure|Sci-Fi|Thriller,88.0,1990,3.653409090909091,3.5615287435449856
2918,Ferris Bueller's Day Off,Comedy,109.0,1986,3.8394495412844036,3.7248220993211274
2944,"Dirty Dozen, The",Action|Drama|War,32.0,1967,3.96875,3.6453526357232766
2947,Goldfinger,Action|Adventure|Thriller,53.0,1964,3.839622641509434,3.644697568845916
2948,From Russia with Love,Action|Adventure|Thriller,36.0,1963,3.75,3.5408858017091003
2949,Dr. No,Action|Adventure|Thriller,33.0,1962,3.712121212121212,3.509596758461222
2951,"Fistful of Dollars, A (Per un pugno di dollari)",Action|Western,39.0,1964,3.9358974358974357,3.6602394773889895
2953,Home Alone 2: Lost in New York,Children|Comedy,31.0,1992,2.5161290322580645,2.8633759570288504
2959,Fight Club,Action|Crime|Drama|Thriller,218.0,1999,4.272935779816514,4.16153390003132
2968,Time Bandits,Adventure|Comedy|Fantasy|Sci-Fi,41.0,1981,3.731707317073171,3.5452324339363726
2985,RoboCop,Action|Crime|Drama|Sci-Fi|Thriller,70.0,1987,3.3714285714285714,3.3409876856461165
2987,Who Framed Roger Rabbit?,Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery,97.0,1988,3.5721649484536084,3.5046435928038173
2997,Being John Malkovich,Comedy|Drama|Fantasy,99.0,1999,3.9545454545454546,3.8061571865688357
3000,Princess Mononoke (Mononoke-hime),Action|Adventure|Animation|Drama|Fantasy,48.0,1997,3.9583333333333335,3.707677406768978
3006,"Insider, The",Drama|Thriller,31.0,1999,3.7419354838709675,3.5185483708219536
3033,Spaceballs,Comedy|Sci-Fi,59.0,1987,3.483050847457627,3.4136721570659687
3034,Robin Hood,Adventure|Animation|Children|Comedy|Musical,36.0,1973,3.513888888888889,3.4059651667884654
3039,Trading Places,Comedy,39.0,1983,3.730769230769231,3.5390273561768684
3052,Dogma,Adventure|Comedy|Fantasy,79.0,1999,3.6455696202531644,3.5478849576195595
3072,Moonstruck,Comedy|Romance,27.0,1987,3.5555555555555554,3.4088112131050616
3081,Sleepy Hollow,Fantasy|Horror|Mystery|Romance,62.0,1999,3.475806451612903,3.41096410682779
3082,"World Is Not Enough, The",Action|Adventure|Thriller,39.0,1999,3.3333333333333335,3.304178871328384
3101,Fatal Attraction,Drama|Thriller,36.0,1987,3.0972222222222223,3.1678699286932273
3108,"Fisher King, The",Comedy|Drama|Fantasy|Romance,36.0,1991,3.8055555555555554,3.572631833455132
3114,Toy Story 2,Adventure|Animation|Children|Comedy|Fantasy,97.0,1999,3.8608247422680413,3.7304500444167203
3147,"Green Mile, The",Crime|Drama,111.0,1999,4.148648648648648,3.9751869964324156
3160,Magnolia,Drama,52.0,1999,3.7115384615384617,3.5579215887047257
3168,Easy Rider,Adventure|Drama,29.0,1969,3.603448275862069,3.4388536697798813
3174,Man on the Moon,Comedy|Drama,39.0,1999,3.4871794871794872,3.3950879622374748
3175,Galaxy Quest,Adventure|Comedy|Sci-Fi,75.0,1999,3.58,3.495841230467386
3176,"Talented Mr. Ripley, The",Drama|Mystery|Thriller,49.0,1999,3.336734693877551,3.3102079672062277
3186,"Girl, Interrupted",Drama,28.0,1999,3.4642857142857144,3.3650146455940604
3210,Fast Times at Ridgemont High,Comedy|Drama|Romance,42.0,1982,3.4761904761904763,3.3924029783720773
3247,Sister Act,Comedy|Crime,36.0,1992,3.0277777777777777,3.1281873890106873
3252,Scent of a Woman,Drama,27.0,1992,3.5925925925925926,3.42732973162358
3253,Wayne's World,Comedy,61.0,1992,3.4754098360655736,3.4099523353144696
3254,Wayne's World 2,Comedy,27.0,1993,3.2962962962962963,3.279181583475432
3255,"League of Their Own, A",Comedy|Drama,45.0,1992,3.466666666666667,3.3899417431621295
3256,Patriot Games,Action|Crime|Drama|Thriller,31.0,1992,3.5161290322580645,3.39785871564954
3257,"Bodyguard, The",Drama|Romance|Thriller,32.0,1992,2.859375,3.0436577204690396
3269,Forever Young,Drama|Romance|Sci-Fi,27.0,1992,2.8518518518518516,3.0569593612532096
3273,Scream 3,Comedy|Horror|Mystery|Thriller,29.0,2000,2.6724137931034484,2.9567108126370236
3275,"Boondock Saints, The",Action|Crime|Drama|Thriller,43.0,2000,4.22093023255814,3.8510829358239054
3285,"Beach, The",Adventure|Drama,32.0,2000,3.0625,3.153827211994463
3300,Pitch Black,Horror|Sci-Fi|Thriller,39.0,2000,3.5641025641025643,3.4405425076920206
3301,"Whole Nine Yards, The",Comedy|Crime,42.0,2000,3.5238095238095237,3.421388485618454
3361,Bull Durham,Comedy|Drama|Romance,35.0,1988,3.6714285714285713,3.4931581533495697
3362,Dog Day Afternoon,Crime|Drama,38.0,1975,3.9342105263157894,3.6550123924257436
3363,American Graffiti,Comedy|Drama,43.0,1973,3.8488372093023258,3.622511507252476
3386,JFK,Drama|Mystery|Thriller,31.0,1991,3.5,3.3892380259943673
3396,"Muppet Movie, The",Adventure|Children|Comedy|Musical,33.0,1979,3.590909090909091,3.4429300917945556
3408,Erin Brockovich,Drama,70.0,2000,3.5285714285714285,3.4543897475017866
3409,Final Destination,Drama|Thriller,35.0,2000,2.9285714285714284,3.0738033146398926
3418,Thelma & Louise,Adventure|Crime|Drama,41.0,1991,3.4634146341463414,3.3834677280540193
3421,Animal House,Comedy,62.0,1978,3.693548387096774,3.5626495000862173
3424,Do the Right Thing,Drama,27.0,1989,4.037037037037037,3.649551953845802
3448,"Good Morning, Vietnam",Comedy|Drama|War,43.0,1987,3.802325581395349,3.5939400786810474
